FIR_ID,Crime_Type,Crime_Category,District,Police_Station,Latitude,Longitude,Date,Time,Victim_Age,Victim_Gender,Suspect_ID,Suspect_Age,Suspect_Gender,Previous_Offenses,Socio_Economic_Index,Investigation_Status,Crime_Severity,Financial_Loss,Risk_Level
FIR-2025-19217,Cyber Bullying,Cyber Crimes,Hubballi-Dharwad,Gokul Road PS,15.433635208219581,75.13147287639013,2024-07-17,11:31:00,40,Female,SUS-0297,18,Male,2,40,Chargesheeted,Medium,54684.98,Medium
FIR-2026-19218,Vehicle Theft,Property Crimes,Bengaluru Urban,Indiranagar PS,12.997856029936042,77.52841290502961,2025-09-18,06:21:00,23,Male,SUS-0232,50,Female,5,76,Chargesheeted,Medium,31183.39,Medium
FIR-2024-19219,Theft,Property Crimes,Ballari,Cowlbazar PS,15.120908974334304,76.91945167755355,2025-03-17,01:29:11,27,Male,SUS-0491,25,Male,2,29,Under Investigation,Medium,2618.36,Medium
FIR-2025-19220,Robbery,Property Crimes,Bengaluru Urban,Cubbon Park PS,12.944881484103636,77.64106473181313,2024-06-05,13:47:22,38,Male,SUS-0106,35,Male,6,55,Chargesheeted,High,12290.89,High
FIR-2025-19221,Identity Theft,Cyber Crimes,Hassan,Hassan Rural PS,13.04980198330659,76.17193219816517,2026-03-29,08:02:46,50,Male,SUS-0088,33,Male,4,67,Closed,Low,21226.61,Medium
FIR-2026-19222,Stalking,Crimes Against Women,Bengaluru Urban,Indiranagar PS,12.94533709683219,77.60554755818251,2024-07-14,14:03:09,43,Female,SUS-0587,40,Male,1,77,Chargesheeted,Medium,0.0,Medium
FIR-2024-19223,Harassment,Crimes Against Women,Tumakuru,Town PS,13.305610455244665,77.03770435939067,2025-05-13,05:42:40,22,Female,SUS-0099,22,Male,0,48,Closed,Medium,0.0,Medium
FIR-2026-19224,Vehicle Theft,Property Crimes,Bengaluru Urban,Indiranagar PS,12.935339682964537,77.60940864306258,2026-01-23,09:13:50,8,Male,SUS-0555,35,Male,1,68,Chargesheeted,Medium,8559.46,Medium
FIR-2024-19225,Vehicle Theft,Property Crimes,Bengaluru Urban,Cubbon Park PS,12.975839454538848,77.56508542015003,2026-02-21,12:04:21,37,Male,SUS-0237,30,Female,4,75,Under Investigation,Low,7340.75,Medium
FIR-2026-19226,Hacking,Cyber Crimes,Bengaluru Urban,Koramangala PS,12.955807631333727,77.55199573710163,2024-11-10,02:43:32,85,Female,SUS-0302,23,Male,3,53,Under Investigation,Medium,166485.9,Medium
FIR-2026-19227,Drug Possession,Narcotics,Belagavi,Camp PS,15.781345819018505,74.50695230141396,2026-06-14,21:35:02,19,Female,SUS-0423,26,Male,1,44,Under Investigation,High,0.0,Medium
FIR-2024-19228,Theft,Property Crimes,Ballari,Cowlbazar PS,15.145830918696204,76.92563199951584,2024-06-07,00:10:58,30,Female,SUS-0312,32,Male,0,28,Under Investigation,Medium,18677.83,Medium
FIR-2024-19229,Cyber Bullying,Cyber Crimes,Mysuru,Lashkar PS,12.335848710937235,76.62865458056872,2024-12-16,19:45:02,20,Male,SUS-0108,46,Male,0,49,Chargesheeted,Low,76224.37,Low
FIR-2025-19230,Online Fraud,Cyber Crimes,Shivamogga,Kote PS,13.89652361240954,75.52123193516931,2024-05-01,22:11:48,25,Male,SUS-0201,34,Male,0,66,Under Investigation,Low,154693.93,Low
FIR-2026-19231,Extortion,Violent Crimes,Mangaluru,Urwa PS,12.936581552112035,74.8462623110973,2024-03-27,11:01:42,15,Male,SUS-0147,37,Male,1,69,Chargesheeted,High,0.0,Medium
FIR-2026-19232,Domestic Violence,Crimes Against Women,Mangaluru,Pandeshwar PS,12.952757032793004,74.85448402407194,2024-05-04,18:21:09,44,Female,SUS-0199,36,Female,3,72,Chargesheeted,Medium,0.0,Medium
FIR-2024-19233,Murder,Violent Crimes,Ballari,Cowlbazar PS,15.140526555898074,76.84595119096103,2024-02-27,05:54:17,36,Female,SUS-0464,26,Male,1,54,Under Investigation,Medium,0.0,Medium
FIR-2026-19234,Financial Fraud,Economic Crimes,Bengaluru Urban,Koramangala PS,13.019782817886187,77.56957528268006,2024-05-16,16:58:28,39,Male,SUS-0330,27,Male,0,39,Chargesheeted,High,169837.1,Medium
FIR-2024-19235,Bribery,Economic Crimes,Mysuru,Devaraja PS,12.328839795304726,76.5955806241362,2024-01-23,10:21:29,32,Female,SUS-0202,26,Male,3,59,Under Investigation,Medium,70717.05,Medium
FIR-2024-19236,Murder,Violent Crimes,Shivamogga,Kote PS,13.97415701688633,75.5998990721071,2026-02-20,03:43:27,41,Male,SUS-0438,42,Male,5,51,Chargesheeted,High,0.0,High
FIR-2025-19237,House Breaking,Property Crimes,Shivamogga,Kote PS,13.983254939760984,75.58238079754076,2024-09-11,23:02:25,20,Male,SUS-0202,26,Male,3,43,Chargesheeted,High,26750.33,High
FIR-2026-19238,Extortion,Violent Crimes,Hassan,Hassan Central PS,12.995320926994797,76.1026038962676,2025-12-22,07:36:29,36,Male,SUS-0335,32,Male,2,43,Chargesheeted,High,0.0,High
FIR-2025-19239,Assault,Violent Crimes,Shivamogga,Kote PS,13.961990430045194,75.53424396519141,2024-08-30,02:23:36,38,Female,SUS-0445,31,Male,2,53,Under Investigation,High,0.0,High
FIR-2026-19240,Assault,Violent Crimes,Bengaluru Urban,Cubbon Park PS,12.976973554498965,77.64410392195018,2024-10-16,06:11:51,28,Male,SUS-0356,46,Male,3,62,Chargesheeted,High,0.0,High
FIR-2025-19241,House Breaking,Property Crimes,Davanagere,Gandhinagar PS,14.463372426566925,75.9409852360078,2024-01-04,09:57:22,29,Male,SUS-0089,34,Male,0,59,Untraced,Medium,9004.32,Low
FIR-2026-19242,Kidnapping,Violent Crimes,Mysuru,Vidyaranyapuram PS,12.321782899466799,76.63828584998643,2024-02-17,05:27:13,18,Female,SUS-0189,35,Male,4,46,Chargesheeted,Medium,0.0,High
FIR-2025-19243,Cyber Bullying,Cyber Crimes,Chikkamagaluru,Basavanahalli PS,13.328259603302978,75.74807967854436,2024-11-18,07:57:21,35,Male,SUS-0538,35,Male,4,72,Arrested,Low,64662.71,Medium
FIR-2026-19244,Cyber Bullying,Cyber Crimes,Hubballi-Dharwad,Town PS,15.479810008068114,75.09702747661827,2024-12-03,00:40:33,41,Female,SUS-0270,21,Male,1,62,Arrested,Medium,16901.37,Medium
FIR-2024-19245,Murder,Violent Crimes,Hubballi-Dharwad,Keshwapur PS,15.413642640947591,75.16597661194915,2025-07-22,08:12:10,61,Male,SUS-0433,37,Female,0,37,Chargesheeted,High,0.0,Medium
FIR-2024-19246,Murder,Violent Crimes,Hubballi-Dharwad,Town PS,15.371538029293443,75.12320350717138,2024-08-14,07:23:01,36,Male,SUS-0492,26,Male,2,43,Under Investigation,High,0.0,High
FIR-2026-19247,Hacking,Cyber Crimes,Bengaluru Urban,Whitefield PS,12.928637893077815,77.6119870237292,2025-03-10,14:07:28,24,Female,SUS-0333,16,Male,1,38,Chargesheeted,Low,212652.57,Low
FIR-2026-19248,Harassment,Crimes Against Women,Bengaluru Urban,Koramangala PS,13.042440930293967,77.61335614881459,2025-04-05,19:27:45,46,Female,SUS-0058,28,Other,2,30,Under Investigation,Medium,0.0,Medium
FIR-2024-19249,Robbery,Property Crimes,Ballari,Brucepet PS,15.138386575340366,76.8949703157703,2025-05-20,17:26:47,31,Female,SUS-0389,29,Male,2,36,Chargesheeted,Low,9013.66,Medium
FIR-2025-19250,Phishing,Cyber Crimes,Davanagere,KTJ Nagar PS,14.455421995854255,75.94225680478013,2025-11-09,02:43:19,26,Male,SUS-0329,35,Male,0,58,Under Investigation,Low,25444.04,Low
FIR-2026-19251,Hacking,Cyber Crimes,Bengaluru Urban,Whitefield PS,12.941292589926446,77.6188263450341,2024-01-30,19:42:47,25,Female,SUS-0253,42,Male,1,76,Chargesheeted,Low,175704.99,Low
FIR-2026-19252,Murder,Violent Crimes,Kalaburagi,Raghavendra Nagar PS,17.344077275127653,76.89091572429606,2024-02-07,22:23:51,48,Male,SUS-0337,40,Male,4,25,Under Investigation,High,0.0,High
FIR-2024-19253,House Breaking,Property Crimes,Mangaluru,Barkur PS,12.887025570632066,74.85385247611597,2024-04-30,18:53:20,17,Male,SUS-0439,36,Male,2,62,Closed,High,2512.95,Medium
FIR-2026-19254,House Breaking,Property Crimes,Mysuru,Devaraja PS,12.33130748212785,76.57262400920469,2024-09-18,15:02:10,64,Male,SUS-0046,47,Male,3,57,Arrested,Medium,81435.27,Medium
FIR-2024-19255,Robbery,Property Crimes,Bengaluru Urban,Whitefield PS,12.95528892567544,77.67826206103595,2025-09-19,06:03:03,39,Female,SUS-0452,38,Male,0,36,Closed,High,64503.99,Medium
FIR-2024-19256,Kidnapping,Violent Crimes,Ballari,Gandhinagar PS,15.12113456818352,76.89879153890394,2024-03-19,15:29:35,19,Female,SUS-0013,46,Male,1,51,Closed,High,0.0,Medium
FIR-2024-19257,Substance Abuse,Narcotics,Belagavi,Market PS,15.831633466046236,74.51881691000803,2024-12-30,03:49:11,17,Female,SUS-0483,31,Male,1,43,Chargesheeted,High,0.0,Medium
FIR-2026-19258,Theft,Property Crimes,Hubballi-Dharwad,Suburban PS,15.37790347137105,75.12838905635599,2024-05-10,22:01:54,32,Male,SUS-0160,21,Male,1,58,Under Investigation,Medium,19289.3,Medium
FIR-2026-19259,Murder,Violent Crimes,Mangaluru,Kadri PS,12.857065844037425,74.813635568446,2025-02-08,12:04:58,38,Female,SUS-0416,35,Male,4,84,Chargesheeted,High,0.0,High
FIR-2025-19260,Tax Evasion,Economic Crimes,Bengaluru Urban,Jayanagar PS,12.966224118674912,77.56109465784299,2026-03-29,22:46:42,31,Male,SUS-0217,34,Male,3,73,Chargesheeted,High,399205.49,High
FIR-2026-19261,Bribery,Economic Crimes,Hubballi-Dharwad,Suburban PS,15.354491073799739,75.07145271756885,2025-07-06,14:14:07,59,Female,SUS-0199,36,Female,3,63,Under Investigation,High,168853.24,High
FIR-2025-19262,Harassment,Crimes Against Women,Bengaluru Urban,Koramangala PS,12.966975627662295,77.59946173220922,2025-06-14,08:37:58,14,Female,SUS-0221,53,Male,0,32,Under Investigation,Low,0.0,Low
FIR-2024-19263,Assault,Violent Crimes,Bengaluru Urban,Cubbon Park PS,12.974783173295744,77.54823905119093,2024-02-18,20:11:07,29,Female,SUS-0336,48,Male,2,62,Arrested,High,0.0,Medium
FIR-2026-19264,Domestic Violence,Crimes Against Women,Belagavi,Camp PS,15.759455343880983,74.54269556589962,2024-06-23,23:10:27,8,Female,SUS-0426,22,Male,5,31,Arrested,High,0.0,High
FIR-2025-19265,Hacking,Cyber Crimes,Shivamogga,Doddapet PS,13.898605868902035,75.55996618224812,2025-07-11,17:46:23,8,Male,SUS-0073,43,Female,3,49,Untraced,Medium,21742.19,Medium
FIR-2025-19266,House Breaking,Property Crimes,Mysuru,Vidyaranyapuram PS,12.263855590131014,76.63330658811749,2024-08-21,11:11:41,31,Male,SUS-0303,29,Male,3,69,Chargesheeted,Low,12778.78,Medium
FIR-2026-19267,Phishing,Cyber Crimes,Bengaluru Urban,Koramangala PS,13.034065450232612,77.61902754326499,2026-03-23,14:06:32,50,Female,SUS-0215,30,Male,0,35,Chargesheeted,Medium,20049.97,Medium
FIR-2024-19268,House Breaking,Property Crimes,Mangaluru,Pandeshwar PS,12.916730963291961,74.93273907126013,2026-03-10,15:02:42,32,Male,SUS-0588,38,Male,2,61,Under Investigation,Medium,43511.87,Medium
FIR-2026-19269,Online Fraud,Cyber Crimes,Ballari,Gandhinagar PS,15.123037886088017,76.92976111619659,2025-04-13,05:05:23,29,Female,SUS-0271,51,Male,2,53,Closed,Low,108101.89,Medium
FIR-2025-19270,Extortion,Violent Crimes,Kalaburagi,Raghavendra Nagar PS,17.30828862022016,76.83383634778639,2026-02-19,12:06:34,40,Male,SUS-0300,27,Male,4,46,Closed,High,0.0,High
FIR-2025-19271,Online Fraud,Cyber Crimes,Ballari,Brucepet PS,15.140849198003659,76.9447376138159,2025-01-01,16:17:48,36,Female,SUS-0077,22,Male,3,49,Under Investigation,Medium,47843.91,Medium
FIR-2026-19272,Murder,Violent Crimes,Hubballi-Dharwad,Gokul Road PS,15.41727868012617,75.04642360732345,2025-10-31,06:05:52,42,Female,SUS-0006,39,Male,3,55,Untraced,Medium,0.0,Medium
FIR-2025-19273,Vehicle Theft,Property Crimes,Kalaburagi,Raghavendra Nagar PS,17.28102989442036,76.82776713639446,2024-06-12,23:43:05,28,Male,SUS-0481,21,Male,1,40,Chargesheeted,High,24021.13,Medium
FIR-2024-19274,Tax Evasion,Economic Crimes,Bengaluru Urban,Whitefield PS,12.98180026724528,77.59298188996978,2025-06-20,04:05:21,53,Male,SUS-0188,32,Male,2,53,Closed,Medium,170825.77,Medium
FIR-2026-19275,Financial Fraud,Economic Crimes,Bengaluru Urban,Koramangala PS,12.97777277973624,77.64902794770266,2024-05-06,13:35:09,32,Female,SUS-0465,27,Male,2,78,Arrested,Low,93554.9,Low
FIR-2026-19276,House Breaking,Property Crimes,Mysuru,Krishnaraja PS,12.286143529686402,76.60010054612128,2025-08-05,01:28:15,35,Male,SUS-0379,50,Male,1,44,Arrested,Medium,16482.98,Medium
FIR-2024-19277,Bribery,Economic Crimes,Hubballi-Dharwad,Suburban PS,15.320160531033627,75.06260173890897,2025-08-22,11:06:12,18,Male,SUS-0554,46,Male,2,59,Chargesheeted,Medium,440556.58,Medium
FIR-2025-19278,Kidnapping,Violent Crimes,Shivamogga,Tunga Nagar PS,13.93219546811621,75.61901660138878,2025-10-14,15:56:40,31,Male,SUS-0044,25,Female,1,41,Chargesheeted,High,0.0,Medium
FIR-2025-19279,Theft,Property Crimes,Ballari,Brucepet PS,15.16645450531671,77.00755210343303,2026-03-29,02:22:25,45,Female,SUS-0106,35,Male,6,42,Chargesheeted,Medium,24536.07,High
FIR-2025-19280,Bribery,Economic Crimes,Bengaluru Urban,Cubbon Park PS,13.00480917578069,77.54465793476398,2025-02-18,08:22:29,48,Male,SUS-0575,29,Male,3,47,Closed,Low,18817.96,Medium
FIR-2024-19281,Assault,Violent Crimes,Bengaluru Urban,Cubbon Park PS,12.946618008574925,77.58366055284827,2025-07-03,22:26:37,29,Male,SUS-0512,26,Male,3,72,Chargesheeted,High,0.0,High
FIR-2026-19282,Kidnapping,Violent Crimes,Mysuru,Krishnaraja PS,12.235288600784667,76.62505296227842,2024-08-18,15:54:04,37,Female,SUS-0020,21,Male,3,66,Arrested,High,0.0,High
FIR-2024-19283,Drug Possession,Narcotics,Bengaluru Urban,Whitefield PS,13.001109637228936,77.54896179458702,2025-03-24,08:30:46,40,Female,SUS-0052,26,Male,1,40,Arrested,High,0.0,Medium
FIR-2026-19284,Tax Evasion,Economic Crimes,Mangaluru,Pandeshwar PS,12.877569427959962,74.80696975541373,2025-10-26,18:38:34,32,Female,SUS-0403,28,Male,1,80,Chargesheeted,Medium,433039.76,Medium
FIR-2026-19285,Online Fraud,Cyber Crimes,Shivamogga,Doddapet PS,13.953130156477004,75.53625587664004,2026-05-26,23:05:54,14,Male,SUS-0241,27,Male,7,57,Under Investigation,Low,11184.48,Medium
FIR-2024-19286,Bribery,Economic Crimes,Hassan,Hassan Central PS,13.029078455230668,76.08696225017198,2025-02-26,15:48:08,31,Female,SUS-0463,41,Female,2,47,Arrested,Low,41266.33,Medium
FIR-2025-19287,Identity Theft,Cyber Crimes,Belagavi,Market PS,15.843163246974282,74.52519577253328,2025-04-06,11:19:57,51,Male,SUS-0250,49,Male,0,44,Chargesheeted,Low,44132.64,Low
FIR-2025-19288,Assault,Violent Crimes,Davanagere,KTJ Nagar PS,14.437305486890203,75.95173976768639,2024-08-05,04:47:50,36,Female,SUS-0400,36,Male,3,52,Arrested,High,0.0,High
FIR-2025-19289,Theft,Property Crimes,Hubballi-Dharwad,Town PS,15.363143794628494,75.24441638106877,2025-02-04,05:43:25,35,Female,SUS-0064,36,Male,0,41,Under Investigation,Medium,15332.66,Medium
FIR-2026-19290,Online Fraud,Cyber Crimes,Bengaluru Urban,Jayanagar PS,13.005310754482311,77.63110847231725,2024-06-23,06:14:46,52,Female,SUS-0487,20,Male,5,73,Untraced,Low,39072.9,Medium
FIR-2026-19291,Drug Possession,Narcotics,Hubballi-Dharwad,Suburban PS,15.430140040198541,75.0471262157144,2025-08-26,10:31:19,55,Male,SUS-0258,18,Male,2,50,Chargesheeted,High,0.0,High
FIR-2026-19292,Vehicle Theft,Property Crimes,Hubballi-Dharwad,Gokul Road PS,15.244214410832642,75.15603964226958,2025-06-06,22:43:11,43,Male,SUS-0180,26,Female,1,36,Chargesheeted,High,41702.94,Medium
FIR-2025-19293,Robbery,Property Crimes,Kalaburagi,Chowk PS,17.304633675296085,76.86515482532387,2024-07-01,03:47:49,30,Male,SUS-0293,21,Male,2,35,Under Investigation,Medium,35760.39,Medium
FIR-2025-19294,Identity Theft,Cyber Crimes,Bengaluru Urban,Jayanagar PS,12.966837343340533,77.64701942951433,2025-11-26,15:14:49,32,Male,SUS-0167,32,Female,3,84,Under Investigation,Low,46620.25,Medium
FIR-2024-19295,Phishing,Cyber Crimes,Mysuru,Vidyaranyapuram PS,12.280512273783165,76.64542630308246,2024-11-19,00:11:44,59,Male,SUS-0422,30,Male,3,51,Chargesheeted,Low,35296.51,Medium
FIR-2025-19296,Hacking,Cyber Crimes,Mysuru,Lashkar PS,12.383284700077832,76.69806944929852,2025-05-20,16:05:40,25,Male,SUS-0258,18,Male,2,59,Under Investigation,Low,13624.72,Low
FIR-2025-19297,Hacking,Cyber Crimes,Tumakuru,Kyathsandra PS,13.378876382082733,77.09760240446444,2025-09-27,10:23:58,69,Male,SUS-0235,16,Male,8,64,Under Investigation,Medium,48728.91,Medium
FIR-2026-19298,Theft,Property Crimes,Mysuru,Vidyaranyapuram PS,12.348101685174425,76.65183531977542,2024-12-16,20:58:00,46,Male,SUS-0419,35,Male,0,70,Chargesheeted,Medium,88484.62,Low
FIR-2026-19299,Financial Fraud,Economic Crimes,Kalaburagi,Raghavendra Nagar PS,17.36333947776945,76.84656645234836,2024-01-23,18:13:39,85,Male,SUS-0550,25,Female,2,42,Under Investigation,High,471451.93,High
FIR-2025-19300,Drug Possession,Narcotics,Kalaburagi,Chowk PS,17.334337421529618,76.78380205991891,2024-08-27,09:15:36,39,Male,SUS-0218,32,Male,2,32,Under Investigation,High,0.0,High
FIR-2025-19301,Substance Abuse,Narcotics,Bengaluru Urban,Indiranagar PS,12.929807056863051,77.60967078646597,2024-12-28,08:27:19,46,Female,SUS-0187,45,Male,1,69,Under Investigation,Medium,0.0,Medium
FIR-2024-19302,Robbery,Property Crimes,Mangaluru,Kadri PS,12.93287405782805,74.88754533472604,2024-08-04,19:25:00,35,Female,SUS-0117,23,Male,1,72,Under Investigation,Medium,5431.68,Medium
FIR-2024-19303,Assault,Violent Crimes,Ballari,Brucepet PS,15.125187175817972,76.93836488360692,2024-04-24,22:50:52,57,Female,SUS-0415,26,Male,2,30,Arrested,High,0.0,High
FIR-2026-19304,Tax Evasion,Economic Crimes,Hubballi-Dharwad,Suburban PS,15.409498419176327,75.06349684181272,2025-06-30,07:57:46,32,Male,SUS-0051,23,Male,2,58,Chargesheeted,Medium,175300.85,Medium
FIR-2026-19305,Domestic Violence,Crimes Against Women,Tumakuru,Kyathsandra PS,13.375028275452364,77.0805954110467,2025-08-23,04:59:40,37,Female,SUS-0014,29,Female,3,53,Under Investigation,Medium,0.0,Medium
FIR-2026-19306,Online Fraud,Cyber Crimes,Bengaluru Urban,Koramangala PS,12.879494299768174,77.5832414422564,2025-06-19,18:04:15,46,Female,SUS-0196,23,Female,2,35,Closed,Medium,6872.31,Medium
FIR-2026-19307,Bribery,Economic Crimes,Bengaluru Urban,Koramangala PS,12.931419035401905,77.54833821567472,2025-12-10,22:10:56,45,Male,SUS-0014,29,Female,3,65,Under Investigation,High,121252.39,High
FIR-2024-19308,Assault,Violent Crimes,Ballari,Cowlbazar PS,15.085762462981203,76.96850276539305,2025-01-01,05:23:42,39,Female,SUS-0248,33,Male,5,31,Chargesheeted,High,0.0,High
FIR-2025-19309,Bribery,Economic Crimes,Ballari,Gandhinagar PS,15.090831782140636,76.93808178493529,2025-06-08,23:01:48,60,Female,SUS-0239,32,Male,4,25,Closed,High,160740.06,High
FIR-2024-19310,Theft,Property Crimes,Chikkamagaluru,Chikkamagaluru Town PS,13.338191766398435,75.75446666527007,2026-04-20,21:16:02,36,Male,SUS-0051,23,Male,2,70,Under Investigation,Medium,54453.5,Medium
FIR-2025-19311,Cyber Bullying,Cyber Crimes,Belagavi,Camp PS,15.893988980649535,74.53992363429371,2026-05-16,22:27:17,47,Female,SUS-0569,39,Male,4,39,Arrested,Low,68952.07,Medium
FIR-2026-19312,Extortion,Violent Crimes,Tumakuru,Kyathsandra PS,13.309954856304147,77.18243491043782,2025-05-09,01:37:49,50,Female,SUS-0582,37,Male,0,46,Under Investigation,High,0.0,Medium
FIR-2026-19313,Assault,Violent Crimes,Davanagere,Gandhinagar PS,14.51905390688923,75.90400686281392,2026-05-05,16:04:42,31,Male,SUS-0214,23,Male,1,58,Chargesheeted,Medium,0.0,Medium
FIR-2024-19314,Financial Fraud,Economic Crimes,Ballari,Gandhinagar PS,15.110325163491352,76.91250829928887,2025-05-13,04:37:05,50,Female,SUS-0275,30,Male,1,28,Under Investigation,Medium,110923.13,Medium
FIR-2026-19315,Harassment,Crimes Against Women,Hubballi-Dharwad,Keshwapur PS,15.359984189441281,75.11943520751112,2024-04-16,01:02:28,26,Female,SUS-0079,16,Male,1,40,Chargesheeted,Medium,0.0,Medium
FIR-2026-19316,Theft,Property Crimes,Mysuru,Lashkar PS,12.352570220359738,76.63226639783045,2025-07-04,07:37:50,43,Male,SUS-0161,48,Male,3,68,Under Investigation,High,36432.53,High
FIR-2025-19317,House Breaking,Property Crimes,Tumakuru,Town PS,13.290204687233638,77.14368271555715,2025-08-15,03:56:30,53,Female,SUS-0038,28,Male,2,62,Untraced,High,9122.97,Medium
FIR-2026-19318,Theft,Property Crimes,Mysuru,Devaraja PS,12.314110799564421,76.63177635845801,2025-03-02,08:32:27,35,Male,SUS-0245,16,Male,1,71,Under Investigation,Medium,20208.23,Medium
FIR-2024-19319,Identity Theft,Cyber Crimes,Hubballi-Dharwad,Town PS,15.327447393504533,75.12023879509684,2026-03-04,21:47:05,37,Male,SUS-0174,25,Male,1,58,Closed,Low,37518.13,Low
FIR-2026-19320,House Breaking,Property Crimes,Mysuru,Vidyaranyapuram PS,12.214104166573174,76.56056758925274,2024-12-03,06:56:08,47,Male,SUS-0286,17,Male,3,73,Under Investigation,Medium,119402.52,Medium
FIR-2026-19321,House Breaking,Property Crimes,Hubballi-Dharwad,Town PS,15.41509375615619,75.22248025900649,2024-05-26,11:52:01,54,Male,SUS-0413,16,Male,2,60,Chargesheeted,Medium,12845.86,Medium
FIR-2025-19322,Drug Trafficking,Narcotics,Hubballi-Dharwad,Gokul Road PS,15.422980832331415,75.15221108225307,2025-07-07,04:13:00,40,Male,SUS-0041,40,Male,4,61,Chargesheeted,High,0.0,High
FIR-2026-19323,Online Fraud,Cyber Crimes,Bengaluru Urban,Cubbon Park PS,12.974767331942273,77.65559606079107,2025-06-28,17:50:29,42,Male,SUS-0185,40,Female,0,37,Chargesheeted,Low,32239.69,Low
FIR-2026-19324,Theft,Property Crimes,Ballari,Cowlbazar PS,15.137293170020369,76.95992019966745,2026-01-01,12:12:46,28,Female,SUS-0501,25,Male,6,42,Untraced,Medium,5194.04,High
FIR-2024-19325,Identity Theft,Cyber Crimes,Mysuru,Devaraja PS,12.267546276719242,76.60114678565755,2025-10-30,03:07:10,39,Male,SUS-0219,32,Male,1,43,Under Investigation,Low,28139.37,Low
FIR-2025-19326,Harassment,Crimes Against Women,Mangaluru,Urwa PS,12.966496383118733,74.81805015345755,2024-08-22,02:31:04,16,Female,SUS-0072,35,Other,1,64,Under Investigation,High,0.0,Medium
FIR-2024-19327,Bribery,Economic Crimes,Bengaluru Urban,Cubbon Park PS,12.936104146904215,77.65572102695499,2026-01-17,17:02:39,26,Male,SUS-0087,16,Female,2,45,Arrested,Medium,109986.04,Medium
